date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.151577,0.018703,0.151686,0.054316,0.011638,0.221799,4.184498,1.704154,-0.070609,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.049597,0.005894,0.138940,0.057405,0.011985,0.216702,-1.192019,-3.736860,-0.077762,0.053374,0.006792,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.036913,0.004142,0.126982,0.068034,0.013379,0.206585,-3.222100,-5.616131,-0.079603,0.016829,0.002343,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.044016,0.004632,0.127887,0.068461,0.012455,0.190928,-2.807511,-5.061674,-0.063041,0.031481,0.002593,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.099612,0.007742,0.092477,0.060264,0.009587,0.169832,1.738676,-1.462330,-0.077355,0.050555,0.005104,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.135790,0.010564,0.088865,0.046770,0.005059,0.118236,4.656974,3.272654,-0.029371,0.051279,0.005225,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.143579,0.013276,0.107307,0.060734,0.005630,0.101243,3.736534,3.707819,0.006064,0.045100,0.005035,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.103981,0.016912,0.184607,0.075754,0.005987,0.088706,1.475658,4.722319,0.095901,0.047966,0.007176,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.087367,0.016255,0.208760,0.104718,0.008369,0.087663,-0.715355,3.101158,0.121097,0.065514,0.007712,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.153843,0.016443,0.122058,0.111507,0.011610,0.111690,1.370574,1.548942,0.010368,0.060222,0.006704,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.143743,0.015992,0.131268,0.115414,0.013711,0.128226,0.786290,0.626936,0.003042,0.053540,0.006331,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.109796,0.014309,0.155675,0.118494,0.015196,0.138748,-0.831077,-0.625262,0.016927,0.053645,0.005979,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.109796,0.014309,0.155675,0.119130,0.015374,0.139309,-0.861377,-0.689847,0.016367,0.053645,0.005979,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
