date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.145466,0.019417,0.167788,0.054816,0.012156,0.227677,3.893882,1.555050,-0.061115,0.000000,0.000000,2,14,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.040435,0.005083,0.142721,0.061800,0.013288,0.222609,-2.439962,-4.942003,-0.079888,0.011009,0.001555,3,13,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.037381,0.004424,0.150657,0.071736,0.014979,0.217673,-4.066922,-6.409638,-0.067016,0.008128,0.001391,3,10,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.081055,0.006559,0.097654,0.071741,0.013883,0.202378,-0.031076,-3.865971,-0.104723,0.018858,0.001933,3,11,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.104946,0.008058,0.090188,0.044758,0.006336,0.150251,3.457225,1.034871,-0.060063,0.050793,0.005294,7,11,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.134240,0.010834,0.089770,0.048455,0.005087,0.114737,4.551124,3.392461,-0.024967,0.050756,0.005632,7,11,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.140718,0.015501,0.124883,0.065508,0.005591,0.097357,3.494430,4.439841,0.027526,0.044061,0.006153,4,13,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.080187,0.016079,0.233491,0.103515,0.008129,0.087303,-1.113992,3.143284,0.146188,0.041649,0.006947,6,14,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.134911,0.014792,0.122612,0.121123,0.010274,0.092760,0.564992,1.778696,0.029852,0.073251,0.007092,7,12,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.151945,0.016352,0.119336,0.100349,0.011648,0.125140,1.845613,1.514553,-0.005804,0.052640,0.005905,5,17,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.129503,0.015375,0.134873,0.121274,0.013585,0.120090,0.156005,0.447184,0.014783,0.054336,0.006342,7,18,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.103752,0.015734,0.172621,0.120877,0.015333,0.135664,-0.904342,-0.031015,0.036957,0.043115,0.006290,8,17,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.103752,0.015734,0.172621,0.124744,0.015159,0.129525,-1.038857,0.011456,0.043096,0.043115,0.006290,8,18,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
