date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.155843,0.019917,0.147964,0.051033,0.009555,0.193091,4.644579,2.921224,-0.045127,,,1,13,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.047003,0.006535,0.142861,0.059777,0.011637,0.201442,-1.806498,-3.748571,-0.058581,0.012180,0.002012,2,11,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.037609,0.003895,0.117496,0.076025,0.014126,0.196049,-3.601022,-6.303638,-0.078552,0.010770,0.001318,2,8,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.099426,0.005725,0.066715,0.078090,0.013763,0.186335,0.684200,-4.520947,-0.119620,0.025642,0.001676,2,8,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.127048,0.007915,0.071841,0.050238,0.006682,0.137700,3.896630,0.760007,-0.065858,0.063166,0.004982,5,7,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.144370,0.012215,0.096096,0.055631,0.004976,0.095392,4.231018,4.155522,0.000704,0.055253,0.005711,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.139576,0.016509,0.138894,0.077284,0.005820,0.084338,2.613402,4.716004,0.054557,0.045099,0.006462,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.069473,0.016350,0.274034,0.115588,0.008370,0.079386,-2.372144,3.040465,0.194648,0.038916,0.007332,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.136527,0.015393,0.127587,0.132158,0.010943,0.089900,0.111752,1.588364,0.037687,0.081705,0.006791,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.154746,0.017183,0.132821,0.106089,0.012390,0.124839,1.468351,1.400805,0.007982,0.055444,0.006311,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.137786,0.016141,0.143671,0.124070,0.014336,0.125161,0.178051,0.415465,0.018511,0.061446,0.006397,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.099930,0.015543,0.188320,0.119344,0.016045,0.147320,-1.151563,-0.318520,0.041000,0.047687,0.006113,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.099930,0.015543,0.188320,0.124947,0.015898,0.138976,-1.357020,-0.285189,0.049344,0.047687,0.006113,6,14,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
