date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.125744,0.019355,0.202803,0.058342,0.012044,0.212403,2.959600,1.656140,-0.009600,,,1,13,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.089684,0.015816,0.180057,0.064725,0.013025,0.209324,0.819729,-0.575139,-0.029267,0.022695,0.004166,2,11,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.060623,0.007351,0.128471,0.069086,0.013688,0.209033,-1.366578,-4.191864,-0.080562,0.017101,0.002338,2,8,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.075433,0.007649,0.120145,0.079097,0.014667,0.194040,-1.008243,-3.816376,-0.073895,0.019033,0.002189,2,8,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.080507,0.008182,0.116373,0.068587,0.011262,0.168557,0.229091,-1.508403,-0.052184,0.038715,0.004949,5,7,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.089253,0.009088,0.114375,0.069916,0.009090,0.134257,0.942853,0.430730,-0.019881,0.042877,0.004505,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.097665,0.011426,0.141687,0.070936,0.008040,0.119692,1.303185,1.809963,0.021995,0.034255,0.004822,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.065315,0.013029,0.246517,0.076176,0.008002,0.112005,-0.824206,2.328872,0.134512,0.034516,0.005795,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.094723,0.012215,0.147163,0.083207,0.008967,0.115644,0.607976,1.527204,0.031518,0.054174,0.006142,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.107295,0.013804,0.155320,0.073184,0.009733,0.138612,1.498335,1.487205,0.016708,0.041280,0.005509,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.101237,0.012853,0.149493,0.083471,0.010837,0.137952,0.647588,0.619751,0.011541,0.044948,0.005769,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.107701,0.012460,0.140212,0.085663,0.012048,0.155888,0.671873,-0.111648,-0.015676,0.044849,0.005759,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.107701,0.012460,0.140212,0.087581,0.011935,0.150401,0.571139,-0.080012,-0.010189,0.044849,0.005759,6,14,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
