date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.151589,0.019665,0.155945,0.054143,0.011166,0.214134,4.260055,2.230908,-0.057850,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.052817,0.007270,0.152548,0.057763,0.011774,0.213059,-1.042970,-3.041752,-0.060511,0.053952,0.007028,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.039064,0.004866,0.131650,0.069972,0.013556,0.206487,-3.024934,-5.210065,-0.074837,0.018541,0.002715,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.044832,0.004852,0.123893,0.070908,0.013024,0.194944,-2.624067,-5.027705,-0.071051,0.030443,0.002573,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.098384,0.008113,0.097316,0.062874,0.010329,0.173374,1.522000,-1.584070,-0.076058,0.048766,0.005379,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.126136,0.010251,0.093441,0.049257,0.005716,0.121761,3.931647,2.605026,-0.028320,0.048910,0.005303,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.137361,0.013129,0.112586,0.062444,0.006220,0.106019,3.394740,3.356199,0.006568,0.044939,0.004898,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.100275,0.016697,0.187664,0.074037,0.006296,0.094995,1.456036,4.496654,0.092669,0.047786,0.006974,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.083955,0.015814,0.209616,0.099235,0.008340,0.092523,-0.659106,2.990884,0.117092,0.062399,0.007496,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.148510,0.016418,0.128113,0.105781,0.011476,0.116665,1.455175,1.580902,0.011448,0.058443,0.006847,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.143164,0.016126,0.134057,0.109455,0.013411,0.132256,1.029577,0.782261,0.001801,0.055563,0.006549,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.114564,0.014840,0.155051,0.113879,0.014962,0.142618,-0.387898,-0.321563,0.012433,0.054536,0.005994,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.114564,0.014840,0.155051,0.114742,0.015198,0.143427,-0.430209,-0.404577,0.011624,0.054536,0.005994,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
