date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-06 07:00:00,2025-06-06,0.078361,0.011542,0.160654,0.062229,0.013519,0.225254,0.445483,-1.296078,-0.064600,0.053455,0.006552,3,11,2025-05-22,2025-06-06,2025-04-02,2025-05-17,1749168000000,1747872000000,1749168000000,1743552000000,1747440000000
2025-06-16 07:00:00,2025-06-16,0.052037,0.008482,0.173717,0.067777,0.013980,0.215764,-1.656457,-3.071038,-0.042048,0.025219,0.004596,3,10,2025-06-01,2025-06-16,2025-04-12,2025-05-27,1750032000000,1748736000000,1750032000000,1744416000000,1748304000000
2025-06-26 07:00:00,2025-06-26,0.033933,0.004428,0.155627,0.068427,0.013598,0.208099,-3.870272,-5.598971,-0.052472,0.009479,0.001498,2,10,2025-06-11,2025-06-26,2025-04-22,2025-06-06,1750896000000,1749600000000,1750896000000,1745280000000,1749168000000
2025-07-06 07:00:00,2025-07-06,0.051204,0.007630,0.163489,0.071782,0.013517,0.197987,-2.138982,-3.499762,-0.034498,0.030282,0.005295,3,8,2025-06-21,2025-07-06,2025-05-02,2025-06-16,1751760000000,1750464000000,1751760000000,1746144000000,1750032000000
2025-07-16 07:00:00,2025-07-16,0.055088,0.005316,0.121600,0.056071,0.008874,0.165174,-0.887284,-2.674634,-0.043574,0.025209,0.003728,3,6,2025-07-01,2025-07-16,2025-05-12,2025-06-26,1752624000000,1751328000000,1752624000000,1747008000000,1750896000000
2025-07-26 07:00:00,2025-07-26,0.088753,0.007383,0.088016,0.050988,0.006895,0.140920,2.431482,0.115707,-0.052904,0.051591,0.003920,4,8,2025-07-11,2025-07-26,2025-05-22,2025-07-06,1753488000000,1752192000000,1753488000000,1747872000000,1751760000000
2025-08-05 07:00:00,2025-08-05,0.096657,0.012122,0.145713,0.043313,0.005202,0.129138,3.581904,3.715195,0.016575,0.048542,0.005631,5,9,2025-07-21,2025-08-05,2025-06-01,2025-07-16,1754352000000,1753056000000,1754352000000,1748736000000,1752624000000
2025-08-15 07:00:00,2025-08-15,0.064697,0.012590,0.224793,0.053138,0.005524,0.110616,0.910416,3.639209,0.114178,0.043969,0.005519,5,10,2025-07-31,2025-08-15,2025-06-11,2025-07-26,1755216000000,1753920000000,1755216000000,1749600000000,1753488000000
2025-08-25 07:00:00,2025-08-25,0.125060,0.011537,0.105744,0.065795,0.007986,0.125552,2.706210,1.552488,-0.019807,0.061096,0.005462,5,11,2025-08-10,2025-08-25,2025-06-21,2025-08-05,1756080000000,1754784000000,1756080000000,1750464000000,1754352000000
2025-09-04 07:00:00,2025-09-04,0.128239,0.013569,0.124686,0.071134,0.009604,0.139769,2.422059,1.587774,-0.015083,0.055787,0.005614,5,12,2025-08-20,2025-09-04,2025-07-01,2025-08-15,1756944000000,1755648000000,1756944000000,1751328000000,1755216000000
2025-09-14 07:00:00,2025-09-14,0.140177,0.011328,0.095345,0.090945,0.010616,0.124415,1.651939,0.325059,-0.029070,0.047951,0.004559,4,13,2025-08-30,2025-09-14,2025-07-11,2025-08-25,1757808000000,1756512000000,1757808000000,1752192000000,1756080000000
2025-09-24 07:00:00,2025-09-24,0.137468,0.011505,0.103671,0.102696,0.012042,0.128360,0.891086,-0.259766,-0.024689,0.049588,0.005013,5,14,2025-09-09,2025-09-24,2025-07-21,2025-09-04,1758672000000,1757376000000,1758672000000,1753056000000,1756944000000
2025-09-26 07:00:00,2025-09-26,0.136681,0.012307,0.111940,0.100297,0.012321,0.135813,1.001603,-0.102611,-0.023873,0.053490,0.005177,5,13,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
