date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.173423,0.020616,0.145443,0.057837,0.013576,0.239726,4.441461,1.559964,-0.094283,,,1,14,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.049976,0.006540,0.136608,0.064393,0.014307,0.230507,-1.597208,-4.284983,-0.093899,0.012286,0.002198,2,12,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.047879,0.004938,0.106731,0.072936,0.015158,0.218130,-2.363134,-6.008938,-0.111399,0.011961,0.001666,2,9,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.083166,0.006671,0.093135,0.072934,0.013703,0.198009,-0.249706,-4.412926,-0.104874,0.020016,0.002140,2,9,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.090060,0.007374,0.088014,0.054711,0.007267,0.137175,1.805295,-0.279531,-0.049162,0.047359,0.005202,5,8,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.101405,0.009545,0.101491,0.056338,0.005758,0.105313,2.620716,2.379305,-0.003822,0.046167,0.004742,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.108365,0.013643,0.143658,0.066799,0.005925,0.092518,2.196522,3.863666,0.051141,0.039999,0.005794,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.060572,0.014641,0.277205,0.084321,0.007444,0.090756,-1.546609,3.262428,0.186449,0.031709,0.006272,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.087399,0.015182,0.195428,0.097102,0.009207,0.098397,-0.519294,2.454821,0.097030,0.049650,0.007283,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.100642,0.017210,0.200216,0.080340,0.010640,0.137556,0.797453,2.097026,0.062660,0.037538,0.007663,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.099201,0.017245,0.202383,0.084504,0.012683,0.156490,0.330490,1.109518,0.045893,0.041407,0.008034,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.076498,0.011842,0.186156,0.084103,0.014551,0.186296,-0.957720,-1.201519,-0.000140,0.039990,0.007116,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.076498,0.011842,0.186156,0.086791,0.014543,0.180304,-1.097777,-1.209232,0.005852,0.039990,0.007116,6,14,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
