date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.144542,0.019394,0.169327,0.054441,0.012314,0.235177,3.938900,1.490615,-0.067388,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.050198,0.006264,0.146655,0.056836,0.012828,0.233637,-1.137275,-3.813357,-0.086981,0.050068,0.006914,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.036327,0.004316,0.134841,0.066197,0.013957,0.219411,-3.273810,-5.687152,-0.084570,0.017344,0.002466,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.041749,0.004738,0.139430,0.066353,0.013014,0.203529,-3.084498,-5.230108,-0.064099,0.028636,0.002721,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.091644,0.008122,0.104919,0.059092,0.010297,0.183059,1.422411,-1.513418,-0.078139,0.045535,0.005169,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.131751,0.010013,0.088511,0.045538,0.005287,0.126862,4.583866,2.803301,-0.038351,0.047365,0.005215,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.146328,0.012739,0.098925,0.057906,0.005768,0.109532,4.060567,3.349269,-0.010607,0.044872,0.005000,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.106343,0.016893,0.178596,0.072112,0.006026,0.093757,1.852537,4.666803,0.084839,0.049824,0.007172,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.088156,0.015567,0.199745,0.102847,0.008115,0.088138,-0.542082,3.078093,0.111607,0.063442,0.007581,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.159429,0.015616,0.106630,0.111009,0.011256,0.110260,1.653231,1.488203,-0.003630,0.057727,0.006522,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.152319,0.015779,0.116098,0.115977,0.013128,0.122750,1.171138,0.757546,-0.006652,0.054733,0.006007,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.119776,0.015165,0.147279,0.122536,0.014570,0.126663,-0.355206,0.061976,0.020616,0.054995,0.006209,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.119776,0.015165,0.147279,0.123558,0.014732,0.126618,-0.402686,-0.002031,0.020661,0.054995,0.006209,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
