date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-06 07:00:00,2025-06-06,0.048817,0.007696,0.182004,0.053003,0.009826,0.190433,-0.879427,-1.399413,-0.008429,0.069925,0.009930,5,11,2025-05-22,2025-06-06,2025-04-02,2025-05-17,1749168000000,1747872000000,1749168000000,1743552000000,1747440000000
2025-06-16 07:00:00,2025-06-16,0.037627,0.005955,0.164981,0.064192,0.011762,0.189741,-2.819306,-3.640717,-0.024760,0.015258,0.002735,4,11,2025-06-01,2025-06-16,2025-04-12,2025-05-27,1750032000000,1748736000000,1750032000000,1744416000000,1748304000000
2025-06-26 07:00:00,2025-06-26,0.048122,0.007710,0.165980,0.065102,0.011873,0.187775,-2.378900,-3.384601,-0.021795,0.011952,0.002092,3,12,2025-06-11,2025-06-26,2025-04-22,2025-06-06,1750896000000,1749600000000,1750896000000,1745280000000,1749168000000
2025-07-06 07:00:00,2025-07-06,0.061881,0.004944,0.100760,0.070110,0.012205,0.181599,-1.301296,-4.200893,-0.080838,0.027602,0.003308,4,10,2025-06-21,2025-07-06,2025-05-02,2025-06-16,1751760000000,1750464000000,1751760000000,1746144000000,1750032000000
2025-07-16 07:00:00,2025-07-16,0.071226,0.006903,0.109569,0.049945,0.007354,0.154977,1.062311,-0.889906,-0.045408,0.030866,0.003013,4,9,2025-07-01,2025-07-16,2025-05-12,2025-06-26,1752624000000,1751328000000,1752624000000,1747008000000,1750896000000
2025-07-26 07:00:00,2025-07-26,0.103466,0.008402,0.087281,0.051326,0.006019,0.126816,3.101172,1.284977,-0.039534,0.046685,0.004189,6,12,2025-07-11,2025-07-26,2025-05-22,2025-07-06,1753488000000,1752192000000,1753488000000,1747872000000,1751760000000
2025-08-05 07:00:00,2025-08-05,0.091487,0.012096,0.149326,0.047787,0.005089,0.116950,2.892077,3.780550,0.032376,0.044009,0.006278,7,13,2025-07-21,2025-08-05,2025-06-01,2025-07-16,1754352000000,1753056000000,1754352000000,1748736000000,1752624000000
2025-08-15 07:00:00,2025-08-15,0.060684,0.012846,0.230335,0.068548,0.006338,0.098891,-0.479544,3.056005,0.131445,0.044191,0.006183,6,14,2025-07-31,2025-08-15,2025-06-11,2025-07-26,1755216000000,1753920000000,1755216000000,1749600000000,1753488000000
2025-08-25 07:00:00,2025-08-25,0.116420,0.011705,0.121000,0.076451,0.007831,0.108698,1.869158,1.823144,0.012302,0.060285,0.005296,6,15,2025-08-10,2025-08-25,2025-06-21,2025-08-05,1756080000000,1754784000000,1756080000000,1750464000000,1754352000000
2025-09-04 07:00:00,2025-09-04,0.132093,0.013638,0.122566,0.078097,0.009995,0.133849,2.233934,1.465270,-0.011283,0.052922,0.006578,6,15,2025-08-20,2025-09-04,2025-07-01,2025-08-15,1756944000000,1755648000000,1756944000000,1751328000000,1755216000000
2025-09-14 07:00:00,2025-09-14,0.128735,0.013315,0.125018,0.089932,0.010893,0.128466,1.224238,0.912523,-0.003449,0.050177,0.005499,5,17,2025-08-30,2025-09-14,2025-07-11,2025-08-25,1757808000000,1756512000000,1757808000000,1752192000000,1756080000000
2025-09-24 07:00:00,2025-09-24,0.127060,0.014301,0.148260,0.100391,0.012296,0.133593,0.429817,0.440101,0.014667,0.047167,0.006052,7,18,2025-09-09,2025-09-24,2025-07-21,2025-09-04,1758672000000,1757376000000,1758672000000,1753056000000,1756944000000
2025-09-26 07:00:00,2025-09-26,0.121173,0.015056,0.156335,0.098743,0.012496,0.139486,0.398836,0.583732,0.016849,0.047684,0.006060,6,17,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
