date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.166360,0.018803,0.137534,0.059506,0.014049,0.244890,4.212403,0.941778,-0.107356,,,1,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.060965,0.007458,0.138708,0.061246,0.013785,0.232160,-0.555409,-3.390893,-0.093452,0.059074,0.006864,3,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.047622,0.004799,0.110483,0.069692,0.014398,0.217412,-2.082036,-5.334111,-0.106929,0.025076,0.003135,4,10,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.055337,0.004779,0.099674,0.070688,0.013306,0.199562,-1.981123,-5.490124,-0.099889,0.029915,0.002480,3,10,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.087957,0.007136,0.092818,0.067779,0.010229,0.165343,0.557402,-2.301638,-0.072524,0.045080,0.004492,3,10,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.102043,0.008652,0.091498,0.058565,0.005721,0.106184,2.218246,1.490725,-0.014686,0.041978,0.004649,4,6,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.121464,0.011765,0.106646,0.066785,0.006012,0.096630,2.690505,2.639686,0.010016,0.042823,0.004333,3,8,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.084503,0.015762,0.213059,0.070644,0.005795,0.088519,0.886702,4.547168,0.124539,0.040370,0.006556,4,10,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.068294,0.014036,0.230227,0.086240,0.007194,0.086123,-0.905969,3.262077,0.144104,0.054738,0.007575,6,10,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.117039,0.014006,0.137958,0.089473,0.009983,0.114507,0.985846,1.473579,0.023451,0.048597,0.006566,5,11,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.110463,0.015100,0.154576,0.090160,0.011731,0.135127,0.716494,0.948651,0.019450,0.045940,0.006297,4,13,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.100406,0.012743,0.151187,0.092461,0.013350,0.155602,0.075150,-0.450990,-0.004415,0.049169,0.006344,5,13,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.100406,0.012743,0.151187,0.092467,0.013469,0.156689,0.065147,-0.508191,-0.005501,0.049169,0.006344,5,14,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
