date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.150666,0.018560,0.153338,0.058872,0.012933,0.228788,3.808290,1.160450,-0.075840,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.054824,0.006765,0.138655,0.061100,0.013110,0.222567,-0.962973,-3.609174,-0.083912,0.051698,0.006607,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.044937,0.004720,0.116288,0.069199,0.014065,0.212477,-2.386428,-5.278970,-0.096190,0.020743,0.002571,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.054570,0.005000,0.109470,0.068935,0.012919,0.195614,-1.805119,-4.761008,-0.086144,0.027809,0.002555,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.089715,0.007708,0.099741,0.065212,0.010169,0.166679,0.900955,-1.696917,-0.066938,0.041002,0.004965,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.112447,0.008933,0.088702,0.054786,0.005640,0.112572,2.768048,1.585182,-0.023870,0.042699,0.004947,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.134224,0.011386,0.095148,0.063826,0.005972,0.101826,3.263498,2.464305,-0.006678,0.045838,0.004502,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.105446,0.017120,0.182774,0.071710,0.005926,0.091032,1.858302,4.822408,0.091741,0.047305,0.007151,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.086319,0.015921,0.205890,0.093552,0.007628,0.086972,-0.186399,3.520942,0.118917,0.059559,0.007720,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.140640,0.014552,0.116874,0.100786,0.010537,0.109600,1.434266,1.558384,0.007274,0.055534,0.006242,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.130260,0.014940,0.133273,0.105506,0.012615,0.126280,0.808601,0.817141,0.006993,0.050315,0.006097,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.112312,0.014311,0.150502,0.112347,0.014139,0.135429,-0.306240,-0.127597,0.015073,0.050409,0.005925,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.112312,0.014311,0.150502,0.112589,0.014393,0.136794,-0.330891,-0.225037,0.013708,0.050409,0.005925,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
