date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.154563,0.019454,0.144860,0.052760,0.009780,0.190426,4.462457,2.743178,-0.045566,,,1,13,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.049923,0.007013,0.144865,0.061778,0.011738,0.196206,-1.730422,-3.535052,-0.051341,0.013278,0.002111,2,11,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.039352,0.004256,0.121365,0.079285,0.014118,0.187056,-3.626706,-6.034162,-0.065691,0.011096,0.001418,2,8,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.100024,0.005851,0.068151,0.081663,0.013755,0.176680,0.488710,-4.527011,-0.108529,0.025820,0.001791,2,8,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.126958,0.008442,0.076390,0.052214,0.006927,0.136479,3.736103,0.804682,-0.060089,0.063502,0.005361,5,7,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.144495,0.012852,0.100611,0.057710,0.005202,0.095669,4.114202,4.235477,0.004942,0.054351,0.005970,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.139191,0.017090,0.144858,0.079482,0.006126,0.086037,2.495538,4.697495,0.058821,0.043650,0.006440,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.073867,0.016649,0.261333,0.115678,0.008833,0.083384,-2.097058,2.920074,0.177949,0.040781,0.007372,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.138666,0.015745,0.128190,0.132688,0.011435,0.093394,0.162354,1.507333,0.034797,0.084334,0.006957,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.158054,0.017353,0.133139,0.107970,0.012837,0.126531,1.468114,1.304508,0.006608,0.057700,0.006502,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.142179,0.015924,0.135749,0.125251,0.014804,0.127936,0.242367,0.188878,0.007813,0.064297,0.006817,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.104653,0.015495,0.174000,0.121713,0.016449,0.148069,-1.039116,-0.480639,0.025932,0.050749,0.006413,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.104653,0.015495,0.174000,0.127171,0.016270,0.140076,-1.230399,-0.439985,0.033924,0.050749,0.006413,6,14,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
