date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-07 07:00:00,2025-06-07,0.062454,0.008375,0.151060,0.057643,0.011496,0.207802,-0.094933,-1.958236,-0.056741,0.056415,0.006831,3,11,2025-05-23,2025-06-07,2025-04-03,2025-05-18,1749254400000,1747958400000,1749254400000,1743638400000,1747526400000
2025-06-17 07:00:00,2025-06-17,0.048280,0.004812,0.113645,0.075497,0.013747,0.193830,-2.316219,-4.922702,-0.080185,0.022690,0.003138,4,9,2025-06-02,2025-06-17,2025-04-13,2025-05-28,1750118400000,1748822400000,1750118400000,1744502400000,1748390400000
2025-06-27 07:00:00,2025-06-27,0.051720,0.004013,0.094727,0.073075,0.012859,0.184712,-2.217026,-5.704066,-0.089985,0.013023,0.001308,2,10,2025-06-12,2025-06-27,2025-04-23,2025-06-07,1750982400000,1749686400000,1750982400000,1745366400000,1749254400000
2025-07-07 07:00:00,2025-07-07,0.106869,0.008355,0.086870,0.076974,0.010934,0.153099,1.222686,-1.572166,-0.066228,0.043941,0.005152,3,9,2025-06-22,2025-07-07,2025-05-03,2025-06-17,1751846400000,1750550400000,1751846400000,1746230400000,1750118400000
2025-07-17 07:00:00,2025-07-17,0.144531,0.012041,0.091434,0.055220,0.005845,0.121048,4.456598,3.330617,-0.029615,0.047828,0.005147,4,5,2025-07-02,2025-07-17,2025-05-13,2025-06-27,1752710400000,1751414400000,1752710400000,1747094400000,1750982400000
2025-07-27 07:00:00,2025-07-27,0.147360,0.013476,0.104316,0.073651,0.006602,0.096741,3.019922,3.107548,0.007575,0.047608,0.004803,3,8,2025-07-12,2025-07-27,2025-05-23,2025-07-07,1753574400000,1752278400000,1753574400000,1747958400000,1751846400000
2025-08-06 07:00:00,2025-08-06,0.099648,0.016940,0.194609,0.088366,0.007279,0.087819,0.440681,3.814398,0.106790,0.056515,0.007385,5,10,2025-07-22,2025-08-06,2025-06-02,2025-07-17,1754438400000,1753142400000,1754438400000,1748822400000,1752710400000
2025-08-16 07:00:00,2025-08-16,0.071301,0.016185,0.254932,0.113687,0.009178,0.085930,-2.193873,2.593073,0.169001,0.060850,0.007633,6,10,2025-08-01,2025-08-16,2025-06-12,2025-07-27,1755302400000,1754006400000,1755302400000,1749686400000,1753574400000
2025-08-26 07:00:00,2025-08-26,0.150725,0.015624,0.119161,0.114040,0.012546,0.116866,1.021808,0.900573,0.002295,0.052397,0.006406,4,11,2025-08-11,2025-08-26,2025-06-22,2025-08-06,1756166400000,1754870400000,1756166400000,1750550400000,1754438400000
2025-09-05 07:00:00,2025-09-05,0.129556,0.016774,0.150105,0.111377,0.014278,0.136956,0.443973,0.591531,0.013149,0.056419,0.006902,5,13,2025-08-21,2025-09-05,2025-07-02,2025-08-16,1757030400000,1755734400000,1757030400000,1751414400000,1755302400000
2025-09-15 07:00:00,2025-09-15,0.108580,0.015467,0.170584,0.108573,0.015276,0.150942,-0.355073,-0.242141,0.019643,0.052081,0.006354,5,12,2025-08-31,2025-09-15,2025-07-12,2025-08-26,1757894400000,1756598400000,1757894400000,1752278400000,1756166400000
2025-09-25 07:00:00,2025-09-25,0.088544,0.015636,0.214861,0.107348,0.015922,0.160137,-1.280654,-0.472695,0.054725,0.035398,0.005714,4,14,2025-09-10,2025-09-25,2025-07-22,2025-09-05,1758758400000,1757462400000,1758758400000,1753142400000,1757030400000
2025-09-27 07:00:00,2025-09-27,0.088512,0.015587,0.210178,0.100711,0.016305,0.176726,-0.864101,-0.536022,0.033452,0.039513,0.006428,6,12,2025-09-12,2025-09-27,2025-07-24,2025-09-07,1758931200000,1757635200000,1758931200000,1753315200000,1757203200000
