date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.192643,0.024051,0.154996,0.053886,0.011726,0.224855,5.218447,2.936775,-0.070952,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.047382,0.006138,0.139157,0.058013,0.012114,0.215804,-1.338680,-3.727688,-0.076646,0.069940,0.008758,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.044211,0.004260,0.108703,0.069530,0.013729,0.208399,-2.317947,-5.479417,-0.099696,0.020959,0.002109,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.060711,0.004476,0.093863,0.066921,0.012368,0.194380,-1.165329,-4.941217,-0.100517,0.025185,0.001810,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.093288,0.007151,0.089554,0.064617,0.009225,0.150700,0.918599,-1.692097,-0.061146,0.042473,0.005669,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.118008,0.009731,0.091747,0.056579,0.005069,0.104195,3.149445,2.776824,-0.012449,0.044080,0.005585,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.119809,0.011663,0.108804,0.066246,0.005487,0.094397,2.726487,3.322569,0.014407,0.040042,0.004208,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.087041,0.016298,0.208929,0.073488,0.005555,0.086596,0.932721,4.713400,0.122333,0.041706,0.006901,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.070801,0.016117,0.245978,0.092292,0.007491,0.086733,-1.001661,3.498478,0.159245,0.053459,0.008023,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.120574,0.015480,0.148172,0.095127,0.010553,0.114651,0.819955,1.473035,0.033521,0.051073,0.006434,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.114534,0.014987,0.150277,0.093876,0.012933,0.142359,0.650127,0.523378,0.007918,0.043098,0.006095,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.096815,0.012249,0.147655,0.093682,0.014361,0.163717,-0.349593,-1.122392,-0.016062,0.046648,0.005556,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.096815,0.012249,0.147655,0.093772,0.014369,0.163101,-0.360497,-1.139162,-0.015446,0.046648,0.005556,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
