date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.155944,0.019582,0.156562,0.059251,0.013358,0.234286,3.900991,1.279109,-0.077981,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.057837,0.007417,0.140050,0.061438,0.013413,0.226305,-0.799353,-3.485392,-0.086256,0.052971,0.006918,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.047574,0.005078,0.114131,0.069381,0.014295,0.216040,-2.065559,-5.130635,-0.101910,0.021898,0.002717,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.056358,0.005136,0.104639,0.069615,0.013153,0.197826,-1.581427,-4.790164,-0.093186,0.025616,0.002427,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.086117,0.007738,0.102728,0.066892,0.010376,0.164938,0.576062,-1.935462,-0.062210,0.040732,0.004851,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.105824,0.009216,0.095374,0.057225,0.005949,0.111389,2.385589,1.544960,-0.016015,0.042756,0.004929,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.126895,0.011636,0.104482,0.065177,0.006279,0.102839,2.903046,2.443300,0.001642,0.043531,0.004408,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.100165,0.016572,0.186826,0.070351,0.006141,0.093598,1.673605,4.612038,0.093228,0.043807,0.006805,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.082523,0.015806,0.211191,0.088054,0.007705,0.092072,-0.109353,3.536567,0.119119,0.054916,0.007695,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.126477,0.015233,0.138216,0.095260,0.010564,0.115096,1.162121,1.761912,0.023120,0.050583,0.006737,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.119946,0.015573,0.151452,0.098876,0.012705,0.135181,0.698972,0.919268,0.016271,0.045812,0.006525,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.101829,0.013938,0.162776,0.103642,0.014280,0.148374,-0.460332,-0.334501,0.014402,0.045575,0.005927,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.101829,0.013938,0.162776,0.103920,0.014527,0.149650,-0.486802,-0.426757,0.013126,0.045575,0.005927,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
