date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-08 07:00:00,2025-06-08,0.081189,0.008288,0.111145,0.062025,0.011254,0.185409,0.849961,-1.957463,-0.074264,0.047318,0.006282,3,11,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.063300,0.005369,0.092990,0.068478,0.011683,0.177503,-0.810797,-3.991522,-0.084514,0.031107,0.003139,4,9,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.066478,0.005251,0.097419,0.074694,0.010980,0.153959,-1.391359,-3.950415,-0.056539,0.033298,0.002532,3,9,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.099392,0.008091,0.097775,0.076482,0.009281,0.131420,0.654786,-1.215755,-0.033645,0.047932,0.004581,3,9,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.125781,0.011182,0.111840,0.072473,0.006269,0.093062,2.349016,2.647412,0.018778,0.045546,0.005064,4,6,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.122490,0.013254,0.151360,0.079198,0.006725,0.089532,1.454605,3.039784,0.061828,0.040687,0.004706,3,8,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.082199,0.015256,0.218791,0.085374,0.007183,0.089904,-0.284233,3.504340,0.128887,0.044712,0.006564,4,10,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.077384,0.016034,0.233252,0.098112,0.008738,0.101066,-1.031366,2.866258,0.132187,0.061035,0.007901,6,10,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.117145,0.016269,0.161832,0.097625,0.011346,0.131009,0.650907,1.577910,0.030822,0.058003,0.007813,5,11,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.103913,0.016742,0.180623,0.099316,0.013597,0.155637,0.018448,0.678084,0.024985,0.046796,0.006773,4,13,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.108474,0.011899,0.135877,0.092981,0.015025,0.177252,0.054873,-1.532893,-0.041376,0.058611,0.006632,5,13,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-26 07:00:00,2025-09-26,0.108966,0.010222,0.118384,0.091330,0.015547,0.185252,-0.213934,-2.772422,-0.066868,0.050575,0.004657,5,13,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
2025-09-28 07:00:00,2025-09-28,0.113739,0.010308,0.113767,0.090561,0.015538,0.186626,0.058249,-2.677416,-0.072859,0.053317,0.004901,6,13,2025-09-13,2025-09-28,2025-07-25,2025-09-08,1759017600000,1757721600000,1759017600000,1753401600000,1757289600000
