date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,acq_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms,acq_local
2025-06-29,2025-07-03,0.063786,0.005929,0.118831,0.082230,0.014310,0.184705,-2.136585,-4.702987,-0.065875,0.018156,0.002223,2,8,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1751195436000,1750204800000,1751500800000,1745884800000,1749772800000,2025-06-29
2025-07-11,2025-07-13,0.071155,0.005905,0.095059,0.058809,0.008845,0.159346,0.391958,-2.028979,-0.064286,0.038656,0.004229,5,7,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1752232237000,1751068800000,1752364800000,1746748800000,1750636800000,2025-07-11
2025-07-23,2025-07-23,0.100148,0.008465,0.089088,0.054474,0.006326,0.129281,2.853823,1.218950,-0.040193,0.052367,0.004716,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1753269038000,1751932800000,1753228800000,1747612800000,1751500800000,2025-07-23
2025-07-29,2025-08-02,0.124857,0.012926,0.121277,0.058500,0.005343,0.101368,3.428133,3.812651,0.019908,0.041546,0.005428,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1753787525000,1752796800000,1754092800000,1748476800000,1752364800000,2025-07-29
2025-08-10,2025-08-12,0.060099,0.014137,0.257540,0.074938,0.006444,0.091172,-0.887480,3.481142,0.166368,0.035143,0.006714,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1754824325000,1753660800000,1754956800000,1749340800000,1753228800000,2025-08-10
2025-08-22,2025-08-22,0.113388,0.011525,0.116134,0.088394,0.007840,0.092269,1.073990,1.842861,0.023865,0.069291,0.006719,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1755861125000,1754524800000,1755820800000,1750204800000,1754092800000,2025-08-22
2025-08-28,2025-09-01,0.130134,0.014265,0.132201,0.074046,0.009490,0.131256,2.280038,1.732962,0.000946,0.048060,0.005568,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1756379439000,1755388800000,1756684800000,1751068800000,1754956800000,2025-08-28
2025-09-09,2025-09-11,0.115795,0.013446,0.132882,0.093895,0.010911,0.121451,0.727319,0.760301,0.011431,0.052097,0.005945,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1757416240000,1756252800000,1757548800000,1751932800000,1755820800000,2025-09-09
2025-09-21,2025-09-21,0.114168,0.013004,0.136688,0.101572,0.012608,0.138468,0.285815,0.023485,-0.001781,0.045950,0.005655,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1758453040000,1757116800000,1758412800000,1752796800000,1756684800000,2025-09-21
2025-09-27,2025-10-01,0.113195,0.014217,0.156259,0.101091,0.012482,0.135796,0.128500,0.343043,0.020463,0.038663,0.005243,4,14,2025-09-16,2025-10-01,2025-07-28,2025-09-11,1759276800000,1758971525000,1757980800000,1759276800000,1753660800000,1757548800000,2025-09-27
2025-10-09,2025-10-11,0.089588,0.014344,0.204362,0.109837,0.012234,0.125522,-1.192074,0.524756,0.078840,0.054259,0.006460,6,15,2025-09-26,2025-10-11,2025-08-07,2025-09-21,1760140800000,1760008326000,1758844800000,1760140800000,1754524800000,1758412800000,2025-10-09
2025-10-21,2025-10-21,0.061748,0.012989,0.348544,0.116150,0.012947,0.127335,-3.857294,0.032166,0.221208,0.034172,0.006875,6,13,2025-10-06,2025-10-21,2025-08-17,2025-10-01,1761004800000,1761045125000,1759708800000,1761004800000,1755388800000,1759276800000,2025-10-21
2025-10-21,2025-10-22,0.061748,0.012989,0.348544,0.113681,0.013008,0.129671,-3.783901,0.005880,0.218872,0.034172,0.006875,6,14,2025-10-07,2025-10-22,2025-08-18,2025-10-02,1761091200000,1761045125000,1759795200000,1761091200000,1755475200000,1759363200000,2025-10-21
