date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.150626,0.018924,0.157334,0.057935,0.012697,0.228368,3.863696,1.299968,-0.071652,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.051016,0.006293,0.144371,0.059686,0.013128,0.228500,-1.255859,-3.942173,-0.084130,0.052649,0.006751,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.040528,0.004416,0.123078,0.067979,0.014038,0.216021,-2.867894,-5.601775,-0.092943,0.017976,0.002419,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.048269,0.004946,0.125758,0.067103,0.013090,0.203721,-2.321126,-4.895666,-0.077962,0.025588,0.002632,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.086344,0.008113,0.110093,0.061391,0.010435,0.181851,1.016013,-1.558191,-0.071759,0.040408,0.005306,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.112441,0.008691,0.089686,0.049377,0.005418,0.121385,3.267015,1.758967,-0.031700,0.043109,0.005127,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.143221,0.011570,0.090703,0.058778,0.005938,0.110873,3.948526,2.707608,-0.020170,0.047510,0.004642,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.110836,0.017229,0.170010,0.067107,0.005825,0.097375,2.450059,4.901038,0.072636,0.049656,0.007298,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.090108,0.015547,0.191591,0.093118,0.007610,0.090272,0.050050,3.353483,0.101319,0.058690,0.007450,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.149803,0.014730,0.107378,0.102899,0.010561,0.109688,1.714191,1.584859,-0.002310,0.054778,0.006004,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.143860,0.015473,0.119753,0.109718,0.012560,0.121701,1.154114,0.943023,-0.001948,0.052222,0.006050,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.125061,0.015139,0.144172,0.120027,0.014225,0.125492,-0.083181,0.182303,0.018680,0.053964,0.006206,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.125061,0.015139,0.144172,0.120603,0.014470,0.126555,-0.114777,0.087949,0.017617,0.053964,0.006206,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
