date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-03 07:00:00,2025-06-03,0.158139,0.021190,0.165850,0.062964,0.013326,0.220935,3.740171,1.576288,-0.055085,,,1,13,2025-05-19,2025-06-03,2025-03-30,2025-05-14,1748908800000,1747612800000,1748908800000,1743292800000,1747180800000
2025-06-13 07:00:00,2025-06-13,0.060766,0.009281,0.159579,0.070070,0.013897,0.208622,-1.131421,-2.811529,-0.049043,0.016655,0.002501,2,11,2025-05-29,2025-06-13,2025-04-09,2025-05-24,1749772800000,1748476800000,1749772800000,1744156800000,1748044800000
2025-06-23 07:00:00,2025-06-23,0.044105,0.005166,0.133709,0.079993,0.014984,0.200375,-3.687886,-5.982514,-0.066666,0.012294,0.001914,2,8,2025-06-08,2025-06-23,2025-04-19,2025-06-03,1750636800000,1749340800000,1750636800000,1745020800000,1748908800000
2025-07-03 07:00:00,2025-07-03,0.062330,0.005637,0.114939,0.081553,0.014411,0.187293,-2.206279,-4.920239,-0.072354,0.017536,0.002010,2,8,2025-06-18,2025-07-03,2025-04-29,2025-06-13,1751500800000,1750204800000,1751500800000,1745884800000,1749772800000
2025-07-13 07:00:00,2025-07-13,0.070461,0.005713,0.092929,0.057579,0.008861,0.162041,0.458735,-2.142429,-0.069113,0.038399,0.003989,5,7,2025-06-28,2025-07-13,2025-05-09,2025-06-23,1752364800000,1751068800000,1752364800000,1746748800000,1750636800000
2025-07-23 07:00:00,2025-07-23,0.100210,0.008347,0.087857,0.052772,0.006181,0.129698,2.998119,1.284353,-0.041841,0.052231,0.004747,5,7,2025-07-08,2025-07-23,2025-05-19,2025-07-03,1753228800000,1751932800000,1753228800000,1747612800000,1751500800000
2025-08-02 07:00:00,2025-08-02,0.124884,0.013015,0.121601,0.057327,0.005204,0.100428,3.509572,3.967821,0.021173,0.042089,0.005507,3,9,2025-07-18,2025-08-02,2025-05-29,2025-07-13,1754092800000,1752796800000,1754092800000,1748476800000,1752364800000
2025-08-12 07:00:00,2025-08-12,0.058497,0.014012,0.260723,0.074040,0.006266,0.089817,-0.937743,3.555825,0.170905,0.034240,0.006543,5,10,2025-07-28,2025-08-12,2025-06-08,2025-07-23,1754956800000,1753660800000,1754956800000,1749340800000,1753228800000
2025-08-22 07:00:00,2025-08-22,0.114543,0.011616,0.116338,0.088187,0.007699,0.090746,1.121563,1.946398,0.025593,0.069451,0.006550,6,9,2025-08-07,2025-08-22,2025-06-18,2025-08-02,1755820800000,1754524800000,1755820800000,1750204800000,1754092800000
2025-09-01 07:00:00,2025-09-01,0.130533,0.014542,0.134933,0.073175,0.009343,0.130787,2.340738,1.892004,0.004146,0.048590,0.005658,4,13,2025-08-17,2025-09-01,2025-06-28,2025-08-12,1756684800000,1755388800000,1756684800000,1751068800000,1754956800000
2025-09-11 07:00:00,2025-09-11,0.116332,0.013789,0.136265,0.093991,0.010872,0.120902,0.749801,0.916416,0.015362,0.053073,0.006059,5,14,2025-08-27,2025-09-11,2025-07-08,2025-08-22,1757548800000,1756252800000,1757548800000,1751932800000,1755820800000
2025-09-21 07:00:00,2025-09-21,0.112829,0.013094,0.139196,0.101666,0.012679,0.139314,0.226575,0.058307,-0.000119,0.045352,0.005656,6,13,2025-09-06,2025-09-21,2025-07-18,2025-09-01,1758412800000,1757116800000,1758412800000,1752796800000,1756684800000
2025-09-23 07:00:00,2025-09-23,0.112829,0.013094,0.139196,0.104903,0.012426,0.130976,0.079157,0.140084,0.008219,0.045352,0.005656,6,14,2025-09-08,2025-09-23,2025-07-20,2025-09-03,1758585600000,1757289600000,1758585600000,1752969600000,1756857600000
