date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-06 07:00:00,2025-06-06,0.045028,0.005993,0.159500,0.078251,0.013269,0.180644,-3.298111,-4.307449,-0.021144,0.073171,0.011447,3,11,2025-05-22,2025-06-06,2025-04-02,2025-05-17,1749168000000,1747872000000,1749168000000,1743552000000,1747440000000
2025-06-16 07:00:00,2025-06-16,0.039200,0.004657,0.139728,0.078037,0.012862,0.176193,-3.716270,-5.073142,-0.036465,0.035109,0.002400,3,10,2025-06-01,2025-06-16,2025-04-12,2025-05-27,1750032000000,1748736000000,1750032000000,1744416000000,1748304000000
2025-06-26 07:00:00,2025-06-26,0.093284,0.006399,0.091071,0.067077,0.010676,0.172039,0.643315,-2.875576,-0.080968,0.023944,0.001938,2,10,2025-06-11,2025-06-26,2025-04-22,2025-06-06,1750896000000,1749600000000,1750896000000,1745280000000,1749168000000
2025-07-06 07:00:00,2025-07-06,0.136723,0.013018,0.110871,0.072025,0.009368,0.144561,2.567067,1.079123,-0.033690,0.044265,0.005568,3,8,2025-06-21,2025-07-06,2025-05-02,2025-06-16,1751760000000,1750464000000,1751760000000,1746144000000,1750032000000
2025-07-16 07:00:00,2025-07-16,0.143142,0.015005,0.123717,0.063599,0.006176,0.106781,3.416914,3.857747,0.016936,0.049285,0.005642,3,6,2025-07-01,2025-07-16,2025-05-12,2025-06-26,1752624000000,1751328000000,1752624000000,1747008000000,1750896000000
2025-07-26 07:00:00,2025-07-26,0.127413,0.017054,0.158483,0.093717,0.008616,0.098076,1.172642,3.088638,0.060408,0.051891,0.006838,4,8,2025-07-11,2025-07-26,2025-05-22,2025-07-06,1753488000000,1752192000000,1753488000000,1747872000000,1751760000000
2025-08-05 07:00:00,2025-08-05,0.090458,0.017932,0.225838,0.099485,0.009000,0.097883,-0.475356,3.170244,0.127955,0.042574,0.007220,5,9,2025-07-21,2025-08-05,2025-06-01,2025-07-16,1754352000000,1753056000000,1754352000000,1748736000000,1752624000000
2025-08-15 07:00:00,2025-08-15,0.083444,0.018295,0.247833,0.119198,0.012874,0.115360,-1.750779,1.570256,0.132473,0.061220,0.008866,5,10,2025-07-31,2025-08-15,2025-06-11,2025-07-26,1755216000000,1753920000000,1755216000000,1749600000000,1753488000000
2025-08-25 07:00:00,2025-08-25,0.149849,0.021785,0.162993,0.113419,0.015368,0.149372,1.044859,1.320883,0.013622,0.076393,0.009866,5,11,2025-08-10,2025-08-25,2025-06-21,2025-08-05,1756080000000,1754784000000,1756080000000,1750464000000,1754352000000
2025-09-04 07:00:00,2025-09-04,0.146010,0.020841,0.159836,0.105280,0.017216,0.178421,1.236032,0.591044,-0.018586,0.061522,0.009482,5,12,2025-08-20,2025-09-04,2025-07-01,2025-08-15,1756944000000,1755648000000,1756944000000,1751328000000,1755216000000
2025-09-14 07:00:00,2025-09-14,0.094077,0.009954,0.124555,0.111503,0.018397,0.180156,-2.210024,-4.076232,-0.055601,0.055878,0.006020,4,13,2025-08-30,2025-09-14,2025-07-11,2025-08-25,1757808000000,1756512000000,1757808000000,1752192000000,1756080000000
2025-09-24 07:00:00,2025-09-24,0.066714,0.008143,0.123238,0.111562,0.019123,0.185177,-3.953144,-6.128550,-0.061938,0.033676,0.003951,5,14,2025-09-09,2025-09-24,2025-07-21,2025-09-04,1758672000000,1757376000000,1758672000000,1753056000000,1756944000000
2025-09-26 07:00:00,2025-09-26,0.063219,0.008256,0.133977,0.113589,0.019347,0.183753,-4.259151,-6.147991,-0.049777,0.031253,0.003737,5,13,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
