date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-07 07:00:00,2025-06-07,0.141007,0.007847,0.061870,0.081745,0.012144,0.157528,2.088461,-2.449822,-0.095659,0.062442,0.003305,3,11,2025-05-23,2025-06-07,2025-04-03,2025-05-18,1749254400000,1747958400000,1749254400000,1743638400000,1747526400000
2025-06-17 07:00:00,2025-06-17,0.158007,0.009688,0.067149,0.079274,0.009615,0.134003,2.984873,-0.290459,-0.066854,0.059508,0.003897,4,9,2025-06-02,2025-06-17,2025-04-13,2025-05-28,1750118400000,1748822400000,1750118400000,1744502400000,1748390400000
2025-06-27 07:00:00,2025-06-27,0.162356,0.010809,0.079853,0.091644,0.008558,0.101105,2.298085,0.518690,-0.021251,0.036435,0.002934,2,10,2025-06-12,2025-06-27,2025-04-23,2025-06-07,1750982400000,1749686400000,1750982400000,1745366400000,1749254400000
2025-07-07 07:00:00,2025-07-07,0.145900,0.016876,0.154132,0.115867,0.007924,0.071762,0.630486,3.454667,0.082370,0.050546,0.005926,3,9,2025-06-22,2025-07-07,2025-05-03,2025-06-17,1751846400000,1750550400000,1751846400000,1746230400000,1750118400000
2025-07-17 07:00:00,2025-07-17,0.134603,0.020757,0.194059,0.144259,0.008739,0.065475,-0.511114,4.410354,0.128584,0.054280,0.008684,4,5,2025-07-02,2025-07-17,2025-05-13,2025-06-27,1752710400000,1751414400000,1752710400000,1747094400000,1750982400000
2025-07-27 07:00:00,2025-07-27,0.112440,0.023538,0.245138,0.136988,0.010716,0.085617,-1.188923,3.476409,0.159521,0.042493,0.008124,3,8,2025-07-12,2025-07-27,2025-05-23,2025-07-07,1753574400000,1752278400000,1753574400000,1747958400000,1751846400000
2025-08-06 07:00:00,2025-08-06,0.085455,0.019930,0.258870,0.137604,0.014281,0.116987,-2.176010,1.411479,0.141883,0.043884,0.010775,5,10,2025-07-22,2025-08-06,2025-06-02,2025-07-17,1754438400000,1753142400000,1754438400000,1748822400000,1752710400000
2025-08-16 07:00:00,2025-08-16,0.078313,0.016676,0.218744,0.126841,0.017262,0.154236,-2.148480,-0.723170,0.064508,0.045612,0.009474,6,10,2025-08-01,2025-08-16,2025-06-12,2025-07-27,1755302400000,1754006400000,1755302400000,1749686400000,1753574400000
2025-08-26 07:00:00,2025-08-26,0.091067,0.013350,0.145896,0.108725,0.018873,0.194358,-1.123550,-2.701565,-0.048462,0.038762,0.007033,4,11,2025-08-11,2025-08-26,2025-06-22,2025-08-06,1756166400000,1754870400000,1756166400000,1750550400000,1754438400000
2025-09-05 07:00:00,2025-09-05,0.077236,0.008626,0.117383,0.092663,0.018303,0.209724,-1.191808,-4.365792,-0.092340,0.039302,0.005088,5,13,2025-08-21,2025-09-05,2025-07-02,2025-08-16,1757030400000,1755734400000,1757030400000,1751414400000,1755302400000
2025-09-15 07:00:00,2025-09-15,0.093097,0.005912,0.074256,0.085802,0.016218,0.195006,0.006680,-4.693376,-0.120750,0.052785,0.003958,5,12,2025-08-31,2025-09-15,2025-07-12,2025-08-26,1757894400000,1756598400000,1757894400000,1752278400000,1756166400000
2025-09-25 07:00:00,2025-09-25,0.128652,0.008549,0.076560,0.078270,0.013434,0.175639,1.740847,-2.117054,-0.099079,0.046304,0.003616,4,14,2025-09-10,2025-09-25,2025-07-22,2025-09-05,1758758400000,1757462400000,1758758400000,1753142400000,1757030400000
2025-09-27 07:00:00,2025-09-27,0.133096,0.009281,0.078283,0.076421,0.012645,0.166866,2.168710,-1.204934,-0.088583,0.054055,0.004884,6,12,2025-09-12,2025-09-27,2025-07-24,2025-09-07,1758931200000,1757635200000,1758931200000,1753315200000,1757203200000
