date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-07 07:00:00,2025-06-07,0.051014,0.007293,0.146847,0.049788,0.009173,0.192889,-0.510426,-2.184389,-0.046042,0.064887,0.008122,3,11,2025-05-23,2025-06-07,2025-04-03,2025-05-18,1749254400000,1747958400000,1749254400000,1743638400000,1747526400000
2025-06-17 07:00:00,2025-06-17,0.039379,0.004490,0.115953,0.064373,0.012056,0.197492,-2.390823,-5.033957,-0.081539,0.020330,0.002793,4,9,2025-06-02,2025-06-17,2025-04-13,2025-05-28,1750118400000,1748822400000,1750118400000,1744502400000,1748390400000
2025-06-27 07:00:00,2025-06-27,0.043256,0.003847,0.102450,0.061066,0.011453,0.195554,-1.900283,-5.337686,-0.093103,0.011004,0.001088,2,10,2025-06-12,2025-06-27,2025-04-23,2025-06-07,1750982400000,1749686400000,1750982400000,1745366400000,1749254400000
2025-07-07 07:00:00,2025-07-07,0.121814,0.007965,0.073061,0.063930,0.009983,0.166154,2.611831,-1.147811,-0.093093,0.047166,0.004117,3,9,2025-06-22,2025-07-07,2025-05-03,2025-06-17,1751846400000,1750550400000,1751846400000,1746230400000,1750118400000
2025-07-17 07:00:00,2025-07-17,0.144162,0.010310,0.081888,0.046568,0.005426,0.119487,5.009077,3.499106,-0.037599,0.049680,0.004229,4,5,2025-07-02,2025-07-17,2025-05-13,2025-06-27,1752710400000,1751414400000,1752710400000,1747094400000,1750982400000
2025-07-27 07:00:00,2025-07-27,0.141776,0.013167,0.113053,0.071417,0.006088,0.089203,2.829653,3.585443,0.023850,0.046502,0.004657,3,8,2025-07-12,2025-07-27,2025-05-23,2025-07-07,1753574400000,1752278400000,1753574400000,1747958400000,1751846400000
2025-08-06 07:00:00,2025-08-06,0.088564,0.015521,0.200198,0.088024,0.006510,0.080043,-0.017112,4.000590,0.120155,0.055711,0.006758,5,10,2025-07-22,2025-08-06,2025-06-02,2025-07-17,1754438400000,1753142400000,1754438400000,1748822400000,1752710400000
2025-08-16 07:00:00,2025-08-16,0.065337,0.015224,0.260237,0.111459,0.008375,0.082661,-2.362135,2.714372,0.177577,0.057606,0.007557,6,10,2025-08-01,2025-08-16,2025-06-12,2025-07-27,1755302400000,1754006400000,1755302400000,1749686400000,1753574400000
2025-08-26 07:00:00,2025-08-26,0.148931,0.016247,0.133229,0.110582,0.011526,0.112902,1.126082,1.411460,0.020327,0.052943,0.007240,4,11,2025-08-11,2025-08-26,2025-06-22,2025-08-06,1756166400000,1754870400000,1756166400000,1750550400000,1754438400000
2025-09-05 07:00:00,2025-09-05,0.136212,0.015957,0.143512,0.106693,0.013142,0.134354,0.800901,0.716516,0.009157,0.053017,0.006815,5,13,2025-08-21,2025-09-05,2025-07-02,2025-08-16,1757030400000,1755734400000,1757030400000,1751414400000,1755302400000
2025-09-15 07:00:00,2025-09-15,0.105179,0.013832,0.159671,0.104307,0.014393,0.152500,-0.450378,-0.600537,0.007172,0.046365,0.005258,5,12,2025-08-31,2025-09-15,2025-07-12,2025-08-26,1757894400000,1756598400000,1757894400000,1752278400000,1756166400000
2025-09-25 07:00:00,2025-09-25,0.085855,0.014023,0.198581,0.106006,0.015153,0.159181,-1.242879,-0.875150,0.039400,0.041487,0.004931,4,14,2025-09-10,2025-09-25,2025-07-22,2025-09-05,1758758400000,1757462400000,1758758400000,1753142400000,1757030400000
2025-09-27 07:00:00,2025-09-27,0.084764,0.013592,0.204444,0.100634,0.015482,0.174198,-1.040113,-1.004876,0.030246,0.045239,0.005447,6,12,2025-09-12,2025-09-27,2025-07-24,2025-09-07,1758931200000,1757635200000,1758931200000,1753315200000,1757203200000
