date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.166008,0.020330,0.149085,0.055701,0.011952,0.222021,4.479122,2.069177,-0.072980,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.053472,0.007182,0.147732,0.059179,0.012256,0.215205,-0.961888,-3.112275,-0.067473,0.059481,0.007382,5,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.041700,0.004765,0.122575,0.069903,0.013696,0.207761,-2.632476,-5.196307,-0.085186,0.019584,0.002667,6,11,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.049792,0.004668,0.110478,0.069855,0.012829,0.194391,-2.154201,-5.114682,-0.083914,0.028413,0.002346,4,12,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.092401,0.007570,0.096779,0.063950,0.009963,0.165467,1.015125,-1.858600,-0.068688,0.045533,0.005164,4,13,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.115554,0.009706,0.095065,0.051900,0.005574,0.116005,3.219398,2.238168,-0.020941,0.045909,0.005159,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.127570,0.012043,0.108515,0.062986,0.006030,0.103588,3.081624,2.926860,0.004927,0.043643,0.004532,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.094835,0.016288,0.194498,0.071582,0.006052,0.093989,1.375030,4.537643,0.100510,0.043940,0.006820,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.078150,0.015518,0.220699,0.091815,0.007800,0.091612,-0.565683,3.295513,0.129087,0.055518,0.007581,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.130826,0.015679,0.138367,0.098070,0.010736,0.115711,1.160664,1.669713,0.022657,0.052182,0.006814,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.124905,0.015727,0.148057,0.099676,0.012825,0.136693,0.804494,0.836895,0.011365,0.048421,0.006468,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.105528,0.014076,0.159093,0.102773,0.014327,0.150971,-0.252049,-0.317203,0.008122,0.049755,0.006330,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.105528,0.014076,0.159093,0.103071,0.014521,0.152232,-0.271654,-0.388371,0.006861,0.049755,0.006330,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
