date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-08 07:00:00,2025-06-08,0.045321,0.004542,0.110570,0.047794,0.009185,0.200686,-0.576564,-3.654629,-0.090116,0.070883,0.007454,3,11,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.032990,0.002937,0.099316,0.065012,0.011591,0.186664,-3.166822,-6.292917,-0.087347,0.015119,0.001446,4,9,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.041687,0.003266,0.100469,0.065616,0.010942,0.174974,-2.498017,-5.658525,-0.074505,0.034521,0.001982,3,9,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.105137,0.005839,0.062585,0.061862,0.007986,0.138171,1.983214,-1.782339,-0.075586,0.044661,0.004058,3,9,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.125280,0.008344,0.071501,0.045417,0.003720,0.091229,4.439039,3.554769,-0.019728,0.050035,0.004198,4,6,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.137756,0.012080,0.103196,0.062932,0.004191,0.071852,3.306634,4.560851,0.031344,0.040088,0.004185,3,8,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.086772,0.016217,0.208543,0.077289,0.004532,0.062633,0.542585,5.651409,0.145910,0.042300,0.006354,4,10,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.072194,0.015922,0.245691,0.099098,0.006607,0.070928,-1.315983,3.981791,0.174763,0.057798,0.008196,6,10,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.137194,0.017357,0.156390,0.103603,0.010099,0.101514,1.009382,2.402345,0.054876,0.057079,0.008796,5,11,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.129904,0.017641,0.166902,0.102073,0.012602,0.129910,0.748377,1.459314,0.036991,0.051919,0.007484,4,13,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.120157,0.013794,0.148089,0.103503,0.015169,0.160247,-0.012588,-0.632379,-0.012158,0.050717,0.006058,5,13,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-26 07:00:00,2025-09-26,0.085626,0.011411,0.167048,0.100503,0.016185,0.181526,-1.238005,-1.957660,-0.014478,0.045710,0.005196,5,13,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
2025-09-28 07:00:00,2025-09-28,0.082914,0.011450,0.164889,0.099656,0.016277,0.190892,-1.245135,-1.979274,-0.026003,0.044602,0.005443,6,13,2025-09-13,2025-09-28,2025-07-25,2025-09-08,1759017600000,1757721600000,1759017600000,1753401600000,1757289600000
