date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.149746,0.016378,0.132251,0.057929,0.012229,0.220358,3.847139,0.886785,-0.088107,,,1,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.053222,0.005890,0.125133,0.061743,0.012192,0.205688,-1.039179,-3.860987,-0.080554,0.053094,0.006108,3,12,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.046843,0.004187,0.096300,0.070683,0.013193,0.196263,-2.009351,-5.288942,-0.099963,0.023478,0.002410,4,10,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.063187,0.004944,0.089281,0.070646,0.011891,0.176835,-0.968218,-4.247586,-0.087554,0.030209,0.002347,3,10,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.101094,0.008099,0.092649,0.066948,0.008654,0.138368,1.353870,-0.679302,-0.045718,0.043987,0.005134,4,10,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.129315,0.010563,0.088578,0.059656,0.005300,0.096099,3.265303,2.785096,-0.007521,0.044237,0.005581,4,6,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.133970,0.013392,0.112004,0.070562,0.006014,0.091931,2.833588,3.290052,0.020074,0.043881,0.004800,3,9,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.097774,0.019306,0.217848,0.081974,0.006377,0.083803,0.813151,4.944775,0.134045,0.042630,0.007480,4,11,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.079342,0.017030,0.231137,0.102684,0.008605,0.087929,-1.041193,3.200476,0.143208,0.060654,0.008040,6,11,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.138001,0.015053,0.125355,0.105911,0.012193,0.120031,1.050195,1.068042,0.005325,0.053833,0.006345,5,12,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.122403,0.015897,0.147831,0.105784,0.014410,0.142983,0.513294,0.457996,0.004849,0.046966,0.006579,4,13,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.106717,0.014820,0.157862,0.106626,0.015685,0.157142,-0.201852,-0.447438,0.000720,0.045939,0.006292,5,13,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.106717,0.014820,0.157862,0.106938,0.015949,0.158038,-0.230501,-0.529992,-0.000177,0.045939,0.006292,5,14,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
