date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,acq_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms,acq_local
2025-06-29,2025-07-01,0.053756,0.005519,0.116989,0.080677,0.013074,0.174383,-2.485536,-4.729674,-0.057394,0.032411,0.003268,6,10,2025-06-16,2025-07-01,2025-04-27,2025-06-11,1751328000000,1751195461000,1750032000000,1751328000000,1745712000000,1749600000000,2025-06-29
2025-07-11,2025-07-11,0.091662,0.008541,0.110698,0.045664,0.006376,0.146957,2.645049,1.168587,-0.036259,0.046411,0.005284,7,10,2025-06-26,2025-07-11,2025-05-07,2025-06-21,1752192000000,1752232262000,1750896000000,1752192000000,1746576000000,1750464000000,2025-07-11
2025-07-17,2025-07-21,0.100898,0.009910,0.121498,0.047517,0.005782,0.130810,2.913193,2.326704,-0.009312,0.036811,0.003883,4,11,2025-07-06,2025-07-21,2025-05-17,2025-07-01,1753056000000,1752750725000,1751760000000,1753056000000,1747440000000,1751328000000,2025-07-17
2025-07-29,2025-07-31,0.121825,0.013752,0.127829,0.057944,0.006064,0.117381,3.459227,3.827982,0.010448,0.047082,0.006284,5,13,2025-07-16,2025-07-31,2025-05-27,2025-07-11,1753920000000,1753787525000,1752624000000,1753920000000,1748304000000,1752192000000,2025-07-29
2025-08-10,2025-08-10,0.074735,0.016099,0.243788,0.078254,0.007425,0.108445,0.191983,3.865022,0.135344,0.038686,0.007494,6,11,2025-07-26,2025-08-10,2025-06-06,2025-07-21,1754784000000,1754824325000,1753488000000,1754784000000,1749168000000,1753056000000,2025-08-10
2025-08-16,2025-08-20,0.082272,0.015679,0.205541,0.087898,0.009046,0.112725,-0.068443,2.624113,0.092816,0.044645,0.007460,5,15,2025-08-05,2025-08-20,2025-06-16,2025-07-31,1755648000000,1755342664000,1754352000000,1755648000000,1750032000000,1753920000000,2025-08-16
2025-08-28,2025-08-30,0.110739,0.015492,0.153137,0.087495,0.011611,0.140919,0.989260,1.151797,0.012218,0.046503,0.007110,8,17,2025-08-15,2025-08-30,2025-06-26,2025-08-10,1756512000000,1756379464000,1755216000000,1756512000000,1750896000000,1754784000000,2025-08-28
2025-09-09,2025-09-09,0.104630,0.014870,0.160879,0.090447,0.013398,0.155936,0.460620,0.288240,0.004944,0.047737,0.006613,7,16,2025-08-25,2025-09-09,2025-07-06,2025-08-20,1757376000000,1757416265000,1756080000000,1757376000000,1751760000000,1755648000000,2025-09-09
2025-09-15,2025-09-19,0.104508,0.014726,0.170402,0.095430,0.014438,0.159657,0.013013,-0.182537,0.010745,0.037207,0.006220,5,18,2025-09-04,2025-09-19,2025-07-16,2025-08-30,1758240000000,1757934725000,1756944000000,1758240000000,1752624000000,1756512000000,2025-09-15
2025-09-27,2025-09-29,0.101013,0.014775,0.173505,0.093802,0.014790,0.167004,-0.031765,-0.290608,0.006501,0.045979,0.006690,7,18,2025-09-14,2025-09-29,2025-07-26,2025-09-09,1759104000000,1758971525000,1757808000000,1759104000000,1753488000000,1757376000000,2025-09-27
2025-10-09,2025-10-09,0.098998,0.014962,0.180732,0.097861,0.014487,0.159137,-0.165883,-0.049874,0.021596,0.055765,0.007430,7,16,2025-09-24,2025-10-09,2025-08-05,2025-09-19,1759968000000,1760008326000,1758672000000,1759968000000,1754352000000,1758240000000,2025-10-09
2025-10-15,2025-10-19,0.099145,0.016092,0.239191,0.100124,0.014263,0.153854,-0.757918,0.395269,0.085338,0.040716,0.006608,5,19,2025-10-04,2025-10-19,2025-08-15,2025-09-29,1760832000000,1760526665000,1759536000000,1760832000000,1755216000000,1759104000000,2025-10-15
2025-10-21,2025-10-20,0.098732,0.016641,0.240492,0.099975,0.014073,0.152357,-0.715943,0.507163,0.088135,0.048263,0.008601,6,18,2025-10-05,2025-10-20,2025-08-16,2025-09-30,1760918400000,1761000329000,1759622400000,1760918400000,1755302400000,1759190400000,2025-10-21
