date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-06-06 07:00:00,2025-06-06,0.127063,0.025658,0.209309,0.076720,0.014930,0.212409,2.159064,1.630512,-0.003100,0.043544,0.008938,3,12,2025-05-22,2025-06-06,2025-04-02,2025-05-17,1749168000000,1747872000000,1749168000000,1743552000000,1747440000000
2025-06-16 07:00:00,2025-06-16,0.105966,0.021476,0.214342,0.091839,0.018001,0.211690,0.477782,-0.224155,0.002652,0.050825,0.012782,3,11,2025-06-01,2025-06-16,2025-04-12,2025-05-27,1750032000000,1748736000000,1750032000000,1744416000000,1748304000000
2025-06-26 07:00:00,2025-06-26,0.053653,0.005821,0.128704,0.106970,0.022151,0.216905,-3.602897,-6.457455,-0.088202,0.015678,0.001871,2,11,2025-06-11,2025-06-26,2025-04-22,2025-06-06,1750896000000,1749600000000,1750896000000,1745280000000,1749168000000
2025-07-06 07:00:00,2025-07-06,0.079106,0.007246,0.104958,0.110069,0.023109,0.217269,-1.756834,-5.339794,-0.112310,0.038891,0.003661,3,9,2025-06-21,2025-07-06,2025-05-02,2025-06-16,1751760000000,1750464000000,1751760000000,1746144000000,1750032000000
2025-07-16 07:00:00,2025-07-16,0.081256,0.004807,0.101893,0.093086,0.017359,0.197985,-2.355591,-5.845980,-0.096092,0.042840,0.003441,3,7,2025-07-01,2025-07-16,2025-05-12,2025-06-26,1752624000000,1751328000000,1752624000000,1747008000000,1750896000000
2025-07-26 07:00:00,2025-07-26,0.107287,0.007002,0.072230,0.084178,0.009614,0.121463,0.644230,-1.498719,-0.049233,0.054438,0.004118,4,8,2025-07-11,2025-07-26,2025-05-22,2025-07-06,1753488000000,1752192000000,1753488000000,1747872000000,1751760000000
2025-08-05 07:00:00,2025-08-05,0.095411,0.010387,0.118458,0.074409,0.006649,0.101813,1.037859,1.823220,0.016645,0.055214,0.005054,5,9,2025-07-21,2025-08-05,2025-06-01,2025-07-16,1754352000000,1753056000000,1754352000000,1748736000000,1752624000000
2025-08-15 07:00:00,2025-08-15,0.062938,0.010409,0.196311,0.080413,0.005833,0.084088,-1.093541,2.175214,0.112223,0.052974,0.004659,5,10,2025-07-31,2025-08-15,2025-06-11,2025-07-26,1755216000000,1753920000000,1755216000000,1749600000000,1753488000000
2025-08-25 07:00:00,2025-08-25,0.140598,0.010600,0.086464,0.085053,0.007253,0.090186,2.077208,1.435479,-0.003722,0.077796,0.005153,5,11,2025-08-10,2025-08-25,2025-06-21,2025-08-05,1756080000000,1754784000000,1756080000000,1750464000000,1754352000000
2025-09-04 07:00:00,2025-09-04,0.158165,0.012689,0.092755,0.087468,0.008281,0.098523,2.521155,1.914763,-0.005768,0.067055,0.005527,5,12,2025-08-20,2025-09-04,2025-07-01,2025-08-15,1756944000000,1755648000000,1756944000000,1751328000000,1755216000000
2025-09-14 07:00:00,2025-09-14,0.137794,0.012033,0.100824,0.101379,0.009471,0.097237,1.295988,1.155090,0.003587,0.065352,0.005074,4,13,2025-08-30,2025-09-14,2025-07-11,2025-08-25,1757808000000,1756512000000,1757808000000,1752192000000,1756080000000
2025-09-24 07:00:00,2025-09-24,0.103549,0.011730,0.137028,0.115545,0.010931,0.101286,-0.769880,0.332324,0.035741,0.046364,0.005271,5,14,2025-09-09,2025-09-24,2025-07-21,2025-09-04,1758672000000,1757376000000,1758672000000,1753056000000,1756944000000
2025-09-26 07:00:00,2025-09-26,0.095452,0.012090,0.152096,0.113247,0.011117,0.105663,-1.097780,0.330781,0.046433,0.046491,0.005582,5,13,2025-09-11,2025-09-26,2025-07-23,2025-09-06,1758844800000,1757548800000,1758844800000,1753228800000,1757116800000
