date,date_local,S1_VV_CURR,S1_VH_CURR,S1_VH_VV_CURR,S1_VV_BASE,S1_VH_BASE,S1_VH_VV_BASE,S1_VV_LOGRATIO_DB,S1_VH_LOGRATIO_DB,S1_VH_VV_DIFF,S1_VV_STD,S1_VH_STD,S1_EVENT_COUNT,S1_BASE_COUNT,S1_EVENT_START_LOCAL,S1_EVENT_END_LOCAL,S1_BASE_START_LOCAL,S1_BASE_END_LOCAL,date_ms,evt_start_ms,evt_end_ms,base_start_ms,base_end_ms
2025-05-29 07:00:00,2025-05-29,0.156663,0.018928,0.149773,0.053818,0.011495,0.220349,4.345458,1.926682,-0.070352,0.000000,0.000000,2,11,2025-05-14,2025-05-29,2025-03-25,2025-05-09,1748476800000,1747180800000,1748476800000,1742860800000,1746748800000
2025-06-08 07:00:00,2025-06-08,0.047878,0.005732,0.138844,0.057514,0.012029,0.217688,-1.357694,-3.973309,-0.078844,0.057673,0.007099,5,11,2025-05-24,2025-06-08,2025-04-04,2025-05-19,1749340800000,1748044800000,1749340800000,1743724800000,1747612800000
2025-06-18 07:00:00,2025-06-18,0.033854,0.004016,0.130714,0.069126,0.013552,0.208222,-3.586687,-5.921652,-0.077508,0.015965,0.002402,6,10,2025-06-03,2025-06-18,2025-04-14,2025-05-29,1750204800000,1748908800000,1750204800000,1744588800000,1748476800000
2025-06-28 07:00:00,2025-06-28,0.039357,0.004415,0.134320,0.069527,0.012709,0.194710,-3.300151,-5.391963,-0.060391,0.032134,0.002650,4,11,2025-06-13,2025-06-28,2025-04-24,2025-06-08,1751068800000,1749772800000,1751068800000,1745452800000,1749340800000
2025-07-08 07:00:00,2025-07-08,0.096064,0.007353,0.091342,0.058648,0.009784,0.182013,1.667975,-1.856750,-0.090671,0.053287,0.005176,4,12,2025-06-23,2025-07-08,2025-05-04,2025-06-18,1751932800000,1750636800000,1751932800000,1746316800000,1750204800000
2025-07-18 07:00:00,2025-07-18,0.139166,0.010127,0.083247,0.043441,0.004909,0.122804,4.998139,3.235610,-0.039557,0.051308,0.004960,5,9,2025-07-03,2025-07-18,2025-05-14,2025-06-28,1752796800000,1751500800000,1752796800000,1747180800000,1751068800000
2025-07-28 07:00:00,2025-07-28,0.150403,0.013055,0.104437,0.057916,0.005463,0.102973,4.085013,3.902014,0.001464,0.050053,0.004925,4,12,2025-07-13,2025-07-28,2025-05-24,2025-07-08,1753660800000,1752364800000,1753660800000,1748044800000,1751932800000
2025-08-07 07:00:00,2025-08-07,0.098881,0.016160,0.184954,0.074151,0.005683,0.088537,1.396955,4.766064,0.096417,0.050249,0.006925,6,14,2025-07-23,2025-08-07,2025-06-03,2025-07-18,1754524800000,1753228800000,1754524800000,1748908800000,1752796800000
2025-08-17 07:00:00,2025-08-17,0.083044,0.015855,0.211091,0.105864,0.008085,0.084911,-0.966950,3.098357,0.126180,0.067915,0.007782,8,14,2025-08-02,2025-08-17,2025-06-13,2025-07-28,1755388800000,1754092800000,1755388800000,1749772800000,1753660800000
2025-08-27 07:00:00,2025-08-27,0.157788,0.016976,0.121434,0.110618,0.011291,0.111176,1.563911,1.787764,0.010258,0.060564,0.007090,6,15,2025-08-12,2025-08-27,2025-06-23,2025-08-07,1756252800000,1754956800000,1756252800000,1750636800000,1754524800000
2025-09-06 07:00:00,2025-09-06,0.143118,0.015842,0.129732,0.115779,0.013419,0.126087,0.767097,0.683391,0.003645,0.055314,0.006205,5,17,2025-08-22,2025-09-06,2025-07-03,2025-08-17,1757116800000,1755820800000,1757116800000,1751500800000,1755388800000
2025-09-16 07:00:00,2025-09-16,0.108502,0.013684,0.153856,0.118207,0.015019,0.138762,-0.944253,-0.909432,0.015094,0.054408,0.005676,6,16,2025-09-01,2025-09-16,2025-07-13,2025-08-27,1757980800000,1756684800000,1757980800000,1752364800000,1756252800000
2025-09-18 07:00:00,2025-09-18,0.108502,0.013684,0.153856,0.118390,0.015129,0.138884,-0.962306,-0.958622,0.014971,0.054408,0.005676,6,18,2025-09-03,2025-09-18,2025-07-15,2025-08-29,1758153600000,1756857600000,1758153600000,1752537600000,1756425600000
